feature,reduction,n_components,linear_accuracy,trustworthiness,silhouette,pearson_dist_corr
SOAP,NONE,,0.8666666666666667,,,
SOAP,PCA,1.0,0.5784313725490197,0.9284675902629616,-0.4478816783876908,0.9874017459697763
SOAP,PCA,2.0,0.6431372549019608,0.9769508201374112,-0.40887946091250127,0.9977768965010176
SOAP,PCA,3.0,0.6431372549019608,0.9828332775385076,-0.3929544661005109,0.9988630669465197
SOAP,UMAP,1.0,0.5352941176470588,0.9701314904523383,-0.4342823326587677,0.8438006071533661
SOAP,UMAP,2.0,0.611764705882353,0.9932452046499152,-0.37578776478767395,0.8344723860638256
SOAP,UMAP,3.0,0.6470588235294118,0.996250277520129,-0.36399316787719727,0.8481225677693391
SOAP,TSNE,1.0,0.5372549019607843,0.9923579622318272,-0.4231491982936859,0.8629994219238465
SOAP,TSNE,2.0,0.6176470588235294,0.9965619065499093,-0.38025790452957153,0.6306530256075944
SOAP,TSNE,3.0,0.6333333333333333,0.9979151734086901,-0.3146079480648041,0.5996169878796822
inv_eigenval,NONE,,0.6901960784313725,,,
inv_eigenval,PCA,1.0,0.46862745098039216,0.5064315730938196,-0.4782679348969879,0.031564670917039114
inv_eigenval,PCA,2.0,0.5117647058823529,0.505234221560594,-0.24752711191129362,0.040919186834926034
inv_eigenval,PCA,3.0,0.5686274509803921,0.5050859678455853,-0.2360749069195201,0.04872962763988341
inv_eigenval,UMAP,1.0,0.4568627450980392,0.498435674381862,-0.4612267017364502,0.016959922657462025
inv_eigenval,UMAP,2.0,0.4568627450980392,0.49441621358088705,-0.35448527336120605,0.009264868356146207
inv_eigenval,UMAP,3.0,0.4568627450980392,0.4993705459618698,-0.3806343972682953,-0.00813207444239448
inv_eigenval,TSNE,1.0,0.49019607843137253,0.5059558087919462,-0.4907762408256531,0.02504303463284779
inv_eigenval,TSNE,2.0,0.5686274509803921,0.5074965059411214,-0.3124912679195404,0.031068821195009318
inv_eigenval,TSNE,3.0,0.5411764705882353,0.5071323623094979,-0.25896528363227844,0.01912956055637185
inverse_dist_matrix,NONE,,0.8352941176470589,,,
inverse_dist_matrix,PCA,1.0,0.5862745098039216,0.6889388444507722,-0.38545441117541424,0.976890363964187
inverse_dist_matrix,PCA,2.0,0.711764705882353,0.79612776929805,-0.2998839267998707,0.9998204574000151
inverse_dist_matrix,PCA,3.0,0.7431372549019608,0.94012733627747,-0.2651756125024819,0.9999489757825832
inverse_dist_matrix,UMAP,1.0,0.43529411764705883,0.9555996485895308,-0.41731593012809753,0.19355203010691333
inverse_dist_matrix,UMAP,2.0,0.7196078431372549,0.9781637740597253,-0.31893661618232727,0.060946978736482575
inverse_dist_matrix,UMAP,3.0,0.7549019607843137,0.9858413592193408,-0.2932520806789398,0.10745431972108441
inverse_dist_matrix,TSNE,1.0,0.6470588235294118,0.9792713730823582,-0.3347862958908081,0.17823219327346732
inverse_dist_matrix,TSNE,2.0,0.8,0.9899777603918154,-0.14693573117256165,0.12388971712572901
inverse_dist_matrix,TSNE,3.0,0.7549019607843137,0.9920149268025393,-0.19094473123550415,0.07830831372026358
MBTR,NONE,,0.7274509803921568,,,
MBTR,PCA,1.0,0.47843137254901963,0.6708955034643584,-0.35201702740887303,0.6087352838969559
MBTR,PCA,2.0,0.4725490196078431,0.7839085861296466,-0.25341480261895344,0.706817365569645
MBTR,PCA,3.0,0.5686274509803921,0.8583394420719042,-0.21724832223360802,0.7917644694422747
MBTR,UMAP,1.0,0.5294117647058824,0.8146142584588485,-0.34264665842056274,0.24773520329451287
MBTR,UMAP,2.0,0.5431372549019607,0.8939506854388533,-0.2672252953052521,0.3403698478690594
MBTR,UMAP,3.0,0.5941176470588235,0.9349589130625109,-0.24168866872787476,0.3369771606004002
MBTR,TSNE,1.0,0.5235294117647059,0.9309765040582885,-0.3724454939365387,0.328116400437003
MBTR,TSNE,2.0,0.5470588235294118,0.9525915358900314,-0.25374019145965576,0.4837703812414122
MBTR,TSNE,3.0,0.5254901960784314,0.9611418622412956,-0.21779176592826843,0.4625444929192617
flatten_cartesian,NONE,,0.8117647058823529,,,
flatten_cartesian,PCA,1.0,0.43333333333333335,0.6258194569391509,-0.33021066724355347,0.4923540755641763
flatten_cartesian,PCA,2.0,0.5568627450980392,0.7479549897440658,-0.22861255030887886,0.9991160405748635
flatten_cartesian,PCA,3.0,0.6764705882352942,0.903685288955548,-0.24747668898883057,0.9995181886026597
flatten_cartesian,UMAP,1.0,0.6490196078431373,0.964729248531712,-0.501083254814148,0.03187978572775309
flatten_cartesian,UMAP,2.0,0.7156862745098039,0.9834408246436479,-0.38424354791641235,0.10486255719908119
flatten_cartesian,UMAP,3.0,0.7980392156862746,0.9885876123389462,-0.3574177324771881,0.07379915126845993
flatten_cartesian,TSNE,1.0,0.5784313725490197,0.9815123166205535,-0.4700509309768677,0.18685400203369804
flatten_cartesian,TSNE,2.0,0.7274509803921568,0.9908759523990651,-0.28825896978378296,0.12677400612505152
flatten_cartesian,TSNE,3.0,0.7764705882352941,0.9919968739388223,-0.22598107159137726,0.04734170161049975
